Site004, 0.3409090909090909
Site189, 0.3409090909090909
Site030, 0.06818181818181818
Site012, 0.09090909090909091
Site105, 0.09090909090909091
Site226, 0.06818181818181818
Site039, 0.20454545454545456
Site319, 0.20454545454545456
Site061, 0.2727272727272727
Site143, 1.0
Site046, 0.9090909090909091
Site136, 0.09090909090909091
Site166, 0.09090909090909091
Site021, 0.6136363636363636
Site324, 0.13636363636363635
Site228, 0.13636363636363635
Site148, 0.22727272727272727
Site128, 0.06818181818181818
Site188, 0.9090909090909091
Site113, 0.13636363636363635
Site096, 0.1590909090909091
Site147, 0.18181818181818182
Site068, 0.09090909090909091
Site183, 0.13636363636363635
Site019, 0.3181818181818182
Site196, 0.11363636363636363
Site240, 0.06818181818181818
Site320, 0.20454545454545456
Site283, 0.11363636363636363
Site250, 0.11363636363636363
Site005, 0.9090909090909091
Site078, 0.6590909090909091
Site058, 0.11363636363636363
Site020, 0.9772727272727273
Site265, 0.06818181818181818
Site243, 0.29545454545454547
Site067, 0.29545454545454547
Site231, 0.09090909090909091
Site163, 0.09090909090909091
Site274, 0.3181818181818182
Site289, 0.1590909090909091
Site372, 0.06818181818181818
Site229, 0.1590909090909091
Site268, 0.11363636363636363
Site323, 0.1590909090909091
Site334, 0.11363636363636363
Site304, 0.09090909090909091
Site262, 0.18181818181818182
Site120, 0.29545454545454547
Site298, 0.09090909090909091
Site060, 0.9318181818181818
Site174, 0.13636363636363635
Site292, 0.09090909090909091
Site107, 0.5681818181818182
Site065, 0.11363636363636363
Site273, 0.11363636363636363
Site027, 0.6818181818181818
Site160, 0.1590909090909091
Site010, 0.1590909090909091
Site329, 0.09090909090909091
Site090, 0.6136363636363636
Site177, 0.11363636363636363
Site285, 0.38636363636363635
Site013, 0.18181818181818182
Site066, 0.22727272727272727
Site127, 0.11363636363636363
Site063, 0.09090909090909091
Site158, 0.09090909090909091
Site212, 0.11363636363636363
Site154, 0.20454545454545456
Site083, 0.3181818181818182
Site125, 0.4318181818181818
Site150, 0.20454545454545456
Site119, 0.2727272727272727
Site176, 0.1590909090909091
Site191, 0.5681818181818182
Site108, 0.29545454545454547
Site192, 0.6363636363636364
Site227, 0.13636363636363635
Site203, 0.06818181818181818
Site345, 0.09090909090909091
Site045, 0.3181818181818182
Site159, 0.29545454545454547
Site308, 0.22727272727272727
Site106, 0.36363636363636365
Site031, 0.09090909090909091
Site247, 0.3409090909090909
Site111, 0.4090909090909091
Site325, 0.25
Site152, 0.20454545454545456
Site256, 0.18181818181818182
Site204, 0.11363636363636363
Site024, 0.6590909090909091
Site322, 0.09090909090909091
Site112, 0.25
Site129, 0.06818181818181818
Site038, 0.22727272727272727
Site082, 0.29545454545454547
Site246, 0.06818181818181818
Site103, 0.3181818181818182
