Sal11, Oproxi, Site060, 1.0
Etoxon, Oproxi, Site223, 1.0
Etoxon, Ovesic, Site060, 1.0
Sal10, Hpolit, Site115, 1.0
Pdolic, Oproxi, Site098, 1.0
Broman, Oobscu, Site110, 1.0
Sal20, Oobscu, Site020, 1.0
Sal31, Hangli, Site136, 1.0
Tspfiv, Okriec, Site188, 1.0
Celong, Hpruss, Site271, 1.0
Sal2, Obridg, Site005, 1.0
Sal1, Eelaea, Site104, 1.0
Ichnin, Hplicg, Site047, 1.0
Eacicu, Oadaph, Site245, 1.0
Celong, Hleuca, Site320, 1.0
Celong, Hspira, Site345, 1.0
Adelog, Hpolit, Site260, 1.0
Etorym, Ovesic, Site244, 1.0
Pdolic, Olappo, Site042, 1.0
Chalci, Oproxi, Site038, 1.0
Eacicu, Ofoeti, Site035, 1.0
Sal27, Elanat, Site078, 1.0
Sal11, Hoblit, Site189, 1.0
Bracin, Oobscu, Site020, 1.0
Etorym, Ovimin, Site103, 1.0
Pdolic, Ofoeti, Site110, 1.0
Eacicu, Emyrti, Site143, 1.0
Bracin, Oobscu, Site100, 1.0
Chalci, Esmyrt, Site159, 1.0
Chalci, Onival, Site005, 1.0
Sal34, Hoblit, Site177, 1.0
Slappo, Obridg, Site226, 1.0
Sal18, Hleuco, Site349, 1.0
Mvesic, Ocolla, Site009, 1.0
Celong, Hspira, Site005, 1.0
Sal21, Hcarin, Site005, 1.0
Sal14, Elappo, Site074, 1.0
Sal20, Oobscu, Site100, 1.0
Chalci, Ovaria, Site192, 1.0
Smorle, Hspirh, Site026, 1.0
Eacicu, Ovesic, Site185, 1.0
Chalci, Ovaria, Site067, 1.0
Bkopel, Oobscu, Site002, 1.0
Etoxon, Opedun, Site224, 1.0
Hruber, Ovaria, Site005, 1.0
Sal17, Oglauc, Site237, 1.0
Pcynip, Ocolla, Site009, 1.0
Svesic, Oelaea, Site001, 1.0
Celong, Hspira, Site252, 1.0
Adelog, Hspira, Site100, 1.0
Chalci, Ovaria, Site143, 1.0
Pponta, Ofoeti, Site193, 1.0
Pdolic, Oarcti, Site049, 1.0
Sal3, Emyrsi, Site055, 1.0
Sal12, Hoblit, Site266, 1.0
Sal10, Ovesic, Site288, 1.0
Peuura, Eboreo, Site055, 1.0
Sal5, Ohasta, Site110, 1.0
Celong, Hoblit, Site301, 1.0
Mesole, Hscapr, Site143, 1.0
Hruber, Onival, Site005, 1.0
Chalci, Egemmf, Site028, 1.0
Sal4, Oobscu, Site028, 1.0
Sal16, Opustu, Site045, 1.0
Strico, Hplicd, Site020, 1.0
Croman, Olappl, Site043, 1.0
Chalci, Ovimin, Site108, 1.0
Etorym, Omyrti, Site143, 1.0
Peuura, Eaurit, Site181, 1.0
Sal20, Ofoeti, Site020, 1.0
Pdolic, Ovaria, Site020, 1.0
Llugen, Oproxi, Site102, 1.0
Hruber, Oarcti, Site143, 1.0
Chalci, Elappo, Site087, 1.0
Chalci, Eelaea, Site099, 1.0
Ealbit, Eelaea, Site021, 1.0
Sal14, Olappl, Site207, 1.0
Bracin, Oproxi, Site062, 1.0
Svesic, Oviril, Site358, 1.0
Etorym, Ovimin, Site117, 1.0
Eacicu, Okriec, Site021, 1.0
Pcynip, Onorve, Site056, 1.0
Enobbe, Emucro, Site183, 1.0
Sal10, Hpurpu, Site254, 1.0
Sal25, Halien, Site287, 1.0
Chalci, Emucro, Site140, 1.0
Sal25, Halien, Site366, 1.0
Ichnin, Heryth, Site282, 1.0
Slappo, Hischn, Site286, 1.0
Svesic, Oproxi, Site013, 1.0
Sal14, Olappl, Site050, 1.0
Sal18, Hleuco, Site092, 1.0
Aminim, Etesta, Site130, 1.0
Sal14, Olappl, Site052, 1.0
Chalci, Omyrti, Site143, 1.0
Broman, Okriec, Site188, 1.0
Celong, Hpruss, Site273, 1.0
Pponta, Omyrsi, Site146, 1.0
Celong, Hleuco, Site261, 1.0
Eurozo, Ovesic, Site060, 1.0
Sal16, Odolic, Site074, 1.0
Adelog, Hpolit, Site126, 1.0
Sal9, Hpruss, Site313, 1.0
Sal14, Hplicl, Site370, 1.0
Slappo, Olappl, Site085, 1.0
Celong, Hangli, Site326, 1.0
Broman, Ofoeti, Site066, 1.0
Ccruxx, Eaurit, Site164, 1.0
Svesic, Omacul, Site025, 1.0
Etorym, Ofoeti, Site192, 1.0
Sal3, Hischn, Site082, 1.0
Chalci, Eappen, Site171, 1.0
Chalci, Oobscu, Site194, 1.0
Bracin, Otrian, Site258, 1.0
Chalci, Eaurit, Site298, 1.0
Apusil, Halien, Site259, 1.0
Chalci, Hleuca, Site301, 1.0
Sal17, Eboreo, Site046, 1.0
Svesic, Etesta, Site197, 1.0
Ccruxx, Ovimin, Site041, 1.0
Chalci, Ovesic, Site109, 1.0
Sal10, Hpurpu, Site252, 1.0
Sal18, Enigri, Site188, 1.0
Sal1, Okriec, Site066, 1.0
Svesic, Oproxi, Site061, 1.0
Bracin, Ovimin, Site190, 1.0
Sal15, Ospeit, Site046, 1.0
Sal26, Otrian, Site222, 1.0
Svesic, Oglabr, Site078, 1.0
Sal9, Hleuca, Site368, 1.0
Sal9, Hpruss, Site326, 1.0
Svesic, Oarcti, Site169, 1.0
Chalci, Ogalla, Site173, 1.0
Pdolic, Obridg, Site018, 1.0
Lforti, Elappc, Site016, 1.0
Pdolic, Emyrti, Site202, 1.0
Sal26, Otrian, Site187, 1.0
Sal18, Ogalla, Site144, 1.0
Sal17, Hplicg, Site216, 1.0
Sal9, Hleuca, Site290, 1.0
Eacicu, Oadaph, Site108, 1.0
Pdolic, Ospset, Site202, 1.0
Etorym, Ovimin, Site224, 1.0
Svesic, Otrian, Site187, 1.0
Peuura, Eatraa, Site062, 1.0
Sal9, Obridg, Site288, 1.0
Celong, Hpolit, Site260, 1.0
Eacicu, Ohasta, Site053, 1.0
Sal25, Halien, Site098, 1.0
Pponta, Ogalla, Site057, 1.0
Sal11, Oproxi, Site062, 1.0
Spygid, Ofoeti, Site020, 1.0
Sal10, Ovimin, Site103, 1.0
Sal25, Eaurit, Site169, 1.0
Sal2, Obridg, Site226, 1.0
Chalci, Olappo, Site237, 1.0
Svesic, Oproxi, Site117, 1.0
Sal43, Hacuti, Site091, 1.0
Eacicu, Ovesic, Site021, 1.0
Pdolic, Epurpu, Site109, 1.0
Cdorsa, Heryth, Site169, 1.0
Peuura, Eboreo, Site005, 1.0
Sal10, Ovimin, Site066, 1.0
Broman, Egemmh, Site026, 1.0
Chalci, Ohasta, Site024, 1.0
Celong, Hleuco, Site188, 1.0
Sal14, Olappo, Site077, 1.0
Hruber, Obridg, Site201, 1.0
Chalci, Eboreo, Site147, 1.0
Sal36, Evenus, Site188, 1.0
Etorym, Ovesic, Site021, 1.0
Sal17, Hplicg, Site286, 1.0
Broman, Oretus, Site028, 1.0
Eacicu, Opedun, Site041, 1.0
Chalci, Oarcti, Site043, 1.0
Sal10, Ovimin, Site124, 1.0
Etorym, Okriec, Site255, 1.0
Apusil, Halien, Site333, 1.0
Etorym, Omonti, Site100, 1.0
Claevi, Emucro, Site140, 1.0
Claevi, Oglauc, Site046, 1.0
Chalci, Hleuca, Site270, 1.0
Eacicu, Ovimin, Site039, 1.0
Mvesic, Ocolla, Site008, 1.0
Etorym, Ovimin, Site190, 1.0
Eacicu, Ovaria, Site191, 1.0
Sal9, Hpruss, Site338, 1.0
Llugen, Oproxi, Site061, 1.0
Adelog, Hpolit, Site134, 1.0
Pdolic, Osamol, Site015, 1.0
Sal16, Oarcti, Site077, 1.0
Sal6, Edaphn, Site106, 1.0
Pponta, Oretus, Site232, 1.0
Sal19, Emyrsi, Site020, 1.0
Chalci, Oadaph, Site004, 1.0
Aprost, Eelaea, Site021, 1.0
Sal27, Elanat, Site077, 1.0
Sal10, Ovimin, Site111, 1.0
Celong, Hpruss, Site325, 1.0
Sal5, Ohasta, Site046, 1.0
Chalci, Obella, Site059, 1.0
Sal9, Hpruss, Site301, 1.0
Pdolic, Oelaea, Site001, 1.0
Apusil, Hscapr, Site143, 1.0
Ichnin, Ocolla, Site009, 1.0
Sal32, Hsglab, Site127, 1.0
Eridol, Odolic, Site145, 1.0
Sal6, Oadaph, Site130, 1.0
Etoxon, Opedun, Site006, 1.0
Chalci, Emyrsi, Site071, 1.0
Chalci, Onival, Site075, 1.0
Ilappo, Obella, Site060, 1.0
Sal17, Hplicg, Site053, 1.0
Chalci, Ogalla, Site088, 1.0
Sal30, Omyrti, Site083, 1.0
Eacicu, Ovimin, Site038, 1.0
Chalci, Oproxi, Site098, 1.0
Bepitr, Ovimin, Site188, 1.0
Sal9, Hpruss, Site272, 1.0
Hruber, Okriec, Site104, 1.0
Svesic, Onival, Site026, 1.0
Apusil, Hleuca, Site293, 1.0
Eurozo, Omacul, Site025, 1.0
Chalci, Eboreo, Site016, 1.0
Chalci, Eboreo, Site107, 1.0
Pponta, Oherba, Site085, 1.0
Celong, Hleuca, Site271, 1.0
Bimmut, Opprox, Site295, 1.0
Svesic, Ohelve, Site005, 1.0
Apusil, Hspirh, Site026, 1.0
Peuura, Eelaea, Site021, 1.0
Sal1, Eelaea, Site179, 1.0
Eacicu, Olappl, Site078, 1.0
Chalci, Ovaria, Site088, 1.0
Svesic, Obridg, Site198, 1.0
Chalci, Emyrsi, Site017, 1.0
Pdolic, Oobscu, Site194, 1.0
Ilappo, Odolic, Site047, 1.0
Hruber, Ohasta, Site137, 1.0
Smorle, Hleuca, Site006, 1.0
Sal8, Onival, Site005, 1.0
Sal14, Hacuti, Site274, 1.0
Svesic, Opedun, Site247, 1.0
Sal3, Hischn, Site252, 1.0
Sal26, Otrian, Site153, 1.0
Sal18, Hleuco, Site361, 1.0
Pponta, Oarcti, Site074, 1.0
Svesic, Ofoeti, Site020, 1.0
Chalci, Ovesic, Site060, 1.0
Ichnin, Hplicg, Site145, 1.0
Enobbe, Emucro, Site165, 1.0
Sal16, Oarcti, Site144, 1.0
Acubic, Hplicd, Site020, 1.0
Chalci, Emyrsi, Site020, 1.0
Eacicu, Ogalla, Site041, 1.0
Lflexi, Oglabr, Site071, 1.0
Olesic, Obridg, Site173, 1.0
Pdolic, Ohasta, Site213, 1.0
Sal27, Oglabr, Site055, 1.0
Ilappo, Okriec, Site023, 1.0
Svesic, Omyrti, Site144, 1.0
Chalci, Elappo, Site152, 1.0
Ccruxx, Oproxi, Site038, 1.0
Dlongi, Hangli, Site126, 1.0
Celong, Hpurpu, Site260, 1.0
Sal3, Emyrsi, Site071, 1.0
Bkopel, Oherba, Site085, 1.0
Chalci, Eboreo, Site203, 1.0
Chalci, Emyrti, Site083, 1.0
Chalci, Oadaph, Site020, 1.0
Celong, Hangli, Site327, 1.0
Chalci, Eelaea, Site021, 1.0
Pdolic, Otrian, Site222, 1.0
Svesic, Otrian, Site039, 1.0
Sal5, Ehasta, Site080, 1.0
Eacicu, Ovaria, Site004, 1.0
Eacicu, Ovesic, Site041, 1.0
Slappo, Obridg, Site020, 1.0
Sal1, Okriec, Site067, 1.0
Sal4, Egemmf, Site005, 1.0
Celong, Hnudip, Site159, 1.0
Chalci, Oretus, Site195, 1.0
Ccruxx, Eelaea, Site021, 1.0
Etorym, Oglabr, Site046, 1.0
Celong, Hplicd, Site093, 1.0
Sal2, Obridg, Site080, 1.0
Ichnin, Hangli, Site186, 1.0
Sborea, Hnudip, Site208, 1.0
Chalci, Osamol, Site074, 1.0
Chalci, Onorve, Site160, 1.0
Pdolic, Osamol, Site074, 1.0
Sal3, Emyrsi, Site137, 1.0
Chalci, Ovesic, Site185, 1.0
Chalci, Oarcti, Site053, 1.0
Sal14, Elappo, Site159, 1.0
Bracin, Eboreo, Site005, 1.0
Etoxon, Ovaria, Site064, 1.0
Pdolic, Oretic, Site055, 1.0
Apusil, Halien, Site311, 1.0
Enobbe, Egemmf, Site081, 1.0
Pdolic, Egemmh, Site034, 1.0
Sal14, Elappc, Site086, 1.0
Eacicu, Oadaph, Site020, 1.0
Enobbe, Emucro, Site182, 1.0
Sal3, Ovaria, Site088, 1.0
Sal10, Ovimin, Site288, 1.0
Sal9, Hleuca, Site311, 1.0
Bracin, Obrevi, Site194, 1.0
Sal17, Onival, Site048, 1.0
Bracin, Oproxi, Site186, 1.0
Chalci, Ohasta, Site110, 1.0
Aacumi, Eaurit, Site181, 1.0
Chalci, Elanat, Site286, 1.0
Aacumi, Eelaea, Site022, 1.0
Ealbit, Ovimin, Site060, 1.0
Chalci, Oobscu, Site002, 1.0
Sal9, Hpruss, Site271, 1.0
Chalci, Ovaria, Site280, 1.0
Sal9, Hleuca, Site119, 1.0
Sal10, Hpolit, Site109, 1.0
Pdolic, Oherba, Site054, 1.0
Chalci, Ehasta, Site107, 1.0
Sal3, Emyrsi, Site280, 1.0
Bracin, Oproxi, Site060, 1.0
Sal18, Hanoma, Site294, 1.0
Aacumi, Epurpu, Site041, 1.0
Lpunct, Hplicg, Site210, 1.0
Sal10, Ovimin, Site113, 1.0
Sal9, Hpruss, Site304, 1.0
Smorle, Halien, Site349, 1.0
Eridol, Eweiff, Site142, 1.0
Chalci, Evenus, Site056, 1.0
Celong, Hpurpu, Site322, 1.0
Sal12, Oproxi, Site130, 1.0
Sal18, Hleuco, Site294, 1.0
Sgranu, Onival, Site078, 1.0
Pdolic, Obridg, Site148, 1.0
Gornat, Eweiff, Site131, 1.0
Chalci, Obridg, Site001, 1.0
Sal18, Hscapr, Site143, 1.0
Bconju, Ovimin, Site189, 1.0
Sal3, Hischn, Site281, 1.0
Eacicu, Opolar, Site047, 1.0
Celong, Hpolit, Site126, 1.0
Svesic, Ovesic, Site034, 1.0
Pnemat, Obridg, Site041, 1.0
Svesic, Ohasta, Site137, 1.0
Anigro, Oretus, Site028, 1.0
Sal2, Obridg, Site064, 1.0
Chalci, Ogalla, Site098, 1.0
Sal20, Ofoeti, Site171, 1.0
Aacumi, Epurpu, Site106, 1.0
Sal25, Heryth, Site303, 1.0
Broman, Oretic, Site192, 1.0
Eacicu, Ovaria, Site143, 1.0
Sal25, Emucro, Site116, 1.0
Enobbe, Epurpu, Site106, 1.0
Sal18, Ogalla, Site148, 1.0
Pdolic, Oobscu, Site081, 1.0
Ssubar, Hplicp, Site208, 1.0
Celong, Olappl, Site015, 1.0
Etorym, Ovesic, Site002, 1.0
Eacicu, Odolic, Site055, 1.0
Svesic, Olappo, Site050, 1.0
Ichnin, Hnudip, Site212, 1.0
Sal25, Emucro, Site169, 1.0
Hruber, Ohelve, Site005, 1.0
Etorym, Oarcti, Site143, 1.0
Sal10, Ovimin, Site296, 1.0
Chalci, Etesta, Site130, 1.0
Ccruxx, Oproxi, Site061, 1.0
Sal16, Oarcti, Site082, 1.0
Eacicu, Ovimin, Site034, 1.0
Sal9, Hleuca, Site291, 1.0
Ichnin, Heryth, Site293, 1.0
Sal10, Ovesic, Site190, 1.0
Sal5, Ehasta, Site055, 1.0
Slappo, Omacul, Site005, 1.0
Sal10, Ovesic, Site034, 1.0
Pponta, Oarcti, Site053, 1.0
Sal8, Hplicg, Site024, 1.0
Chalci, Eaurit, Site142, 1.0
Ichnin, Obrevi, Site027, 1.0
Esalic, Epurpu, Site299, 1.0
Pdolic, Obridg, Site005, 1.0
Broman, Omacul, Site025, 1.0
Chalci, Okriec, Site001, 1.0
Pdolic, Oretic, Site075, 1.0
Sal17, Eboreo, Site077, 1.0
Celong, Hplicd, Site104, 1.0
Sal9, Hspecc, Site291, 1.0
Pdolic, Obridg, Site098, 1.0
Sal14, Olappo, Site046, 1.0
Chalci, Oretus, Site232, 1.0
Sal25, Halien, Site116, 1.0
Peuura, Egemmh, Site138, 1.0
Chalci, Obrevi, Site192, 1.0
Latole, Hischn, Site055, 1.0
Celong, Hplicg, Site005, 1.0
Sgranu, Onorve, Site056, 1.0
Esalic, Eweiff, Site131, 1.0
Olesic, Elappc, Site086, 1.0
Eacicu, Ovesic, Site036, 1.0
Celong, Hpruss, Site333, 1.0
Chalci, Egemmh, Site026, 1.0
Etorym, Osamol, Site078, 1.0
Strico, Hpscho, Site255, 1.0
Sal9, Hpruss, Site206, 1.0
Chalci, Hpurpu, Site358, 1.0
Pdolic, Etesta, Site197, 1.0
Bracin, Oadaph, Site004, 1.0
Chalci, Ospeit, Site046, 1.0
Etorym, Omyrti, Site144, 1.0
Celong, Hleuco, Site262, 1.0
Blivid, Ovesic, Site103, 1.0
Ccruxx, Ocolla, Site095, 1.0
Chalci, Ovimin, Site123, 1.0
Sal16, Hplicp, Site208, 1.0
Aminim, Ocolla, Site094, 1.0
Sal5, Ehasta, Site213, 1.0
Chalci, Olappo, Site078, 1.0
Sal17, Hplicg, Site071, 1.0
Celong, Hpolit, Site301, 1.0
Claevi, Onigri, Site020, 1.0
Sal11, Eatraa, Site060, 1.0
Claevi, Olappl, Site091, 1.0
Sal9, Hleuca, Site233, 1.0
Chalci, Oadaph, Site021, 1.0
Sal14, Olappl, Site090, 1.0
Chalci, Eelaea, Site112, 1.0
Bpicti, Ovimin, Site188, 1.0
Sal3, Emyrsi, Site350, 1.0
Esalic, Eelaea, Site133, 1.0
Spygid, Obrevi, Site027, 1.0
Chalci, Oviril, Site062, 1.0
Eacicu, Ovesic, Site103, 1.0
Bracin, Omyrti, Site143, 1.0
Chalci, Olappo, Site077, 1.0
Sal12, Oproxi, Site293, 1.0
Apusil, Hplicd, Site020, 1.0
Broman, Ogalla, Site018, 1.0
Sal18, Hleuco, Site307, 1.0
Sal10, Hpolit, Site116, 1.0
Sal17, Hplicg, Site090, 1.0
Chalci, Onigri, Site235, 1.0
Ireuni, Hleuca, Site272, 1.0
Svesic, Ohasta, Site036, 1.0
Sal9, Opedun, Site224, 1.0
Broman, Ovaria, Site027, 1.0
Sal10, Ovimin, Site117, 1.0
Eacicu, Onival, Site052, 1.0
Svesic, Ospset, Site143, 1.0
Broman, Omyrsi, Site075, 1.0
Sal10, Ovimin, Site041, 1.0
Aminim, Ovaria, Site191, 1.0
Hruber, Oarcti, Site043, 1.0
Llugen, Oproxi, Site098, 1.0
Sal10, Ovesic, Site185, 1.0
Pdolic, Elappc, Site352, 1.0
Celong, Onigri, Site280, 1.0
Celong, Hleuca, Site313, 1.0
Esalic, Evenus, Site141, 1.0
Etorym, Ofoeti, Site100, 1.0
Sal14, Osamol, Site050, 1.0
Sal9, Hpruss, Site260, 1.0
Broman, Oretic, Site229, 1.0
Hruber, Oarcti, Site015, 1.0
Sal7, Egemmh, Site025, 1.0
Sal3, Hischn, Site284, 1.0
Aacumi, Enigri, Site188, 1.0
Smorle, Hischn, Site283, 1.0
Eacicu, Onival, Site075, 1.0
Sal36, Obridg, Site221, 1.0
Sal27, Oglabr, Site052, 1.0
Pdolic, Opedun, Site224, 1.0
Celong, Hpruss, Site260, 1.0
Etorym, Ofoeti, Site035, 1.0
Sal20, Omonti, Site100, 1.0
Chalci, Elappo, Site159, 1.0
Sal4, Oobscu, Site193, 1.0
Eacicu, Opustu, Site042, 1.0
Celong, Halien, Site311, 1.0
Hruber, Ofoeti, Site002, 1.0
Sal18, Hleuco, Site018, 1.0
Chalci, Oproxi, Site013, 1.0
Pdolic, Olappo, Site053, 1.0
Sal12, Etesta, Site130, 1.0
Sal25, Eaurit, Site141, 1.0
Broman, Ovaria, Site172, 1.0
Ichnin, Hpolit, Site191, 1.0
Peuura, Egemmf, Site194, 1.0
Sal16, Hnudip, Site077, 1.0
Sal25, Halien, Site139, 1.0
Pdolic, Otrian, Site258, 1.0
Hruber, Obridg, Site173, 1.0
Chalci, Oproxi, Site061, 1.0
Sal14, Hacuti, Site043, 1.0
Sal1, Oelaea, Site001, 1.0
Chalci, Oglauc, Site016, 1.0
Ccruxx, Opprox, Site295, 1.0
Pdolic, Ohasta, Site024, 1.0
Sal8, Onival, Site026, 1.0
Sal4, Ofoeti, Site066, 1.0
Sal16, Hplicp, Site207, 1.0
Sal3, Hischn, Site144, 1.0
Chalci, Oadaph, Site104, 1.0
Sal4, Ofoeti, Site192, 1.0
Sal2, Hspira, Site221, 1.0
Sal3, Hischn, Site208, 1.0
Eacicu, Ovimin, Site158, 1.0
Chalci, Olappo, Site016, 1.0
Celong, Hpruss, Site290, 1.0
Esalic, Enigri, Site188, 1.0
Etorym, Ovesic, Site060, 1.0
Chalci, Hcarin, Site005, 1.0
Sal17, Onival, Site090, 1.0
Adelog, Hanoma, Site328, 1.0
Chalci, Oretus, Site002, 1.0
Sal18, Hanoma, Site318, 1.0
Sal18, Hleuco, Site341, 1.0
Sal6, Oadaph, Site104, 1.0
Epygma, Oglabr, Site042, 1.0
Svesic, Obridg, Site347, 1.0
Slappo, Ofoeti, Site020, 1.0
Sal10, Hpolit, Site290, 1.0
Sal12, Hoblit, Site330, 1.0
Hruber, Omacul, Site025, 1.0
Ccruxx, Opprox, Site294, 1.0
Sal9, Obridg, Site119, 1.0
Sal9, Opedun, Site233, 1.0
Pdolic, Ovaria, Site027, 1.0
Sal3, Hischn, Site074, 1.0
Sal20, Omonti, Site020, 1.0
Chalci, Oproxi, Site117, 1.0
Sal14, Hacuti, Site369, 1.0
Sal5, Ohasta, Site026, 1.0
Eacicu, Ovaria, Site153, 1.0
Aacumi, Egemmh, Site033, 1.0
Aalvea, Ovimin, Site060, 1.0
Pponta, Onival, Site044, 1.0
Chalci, Oherba, Site055, 1.0
Llappo, Elappc, Site086, 1.0
Chalci, Eboreo, Site168, 1.0
Pdolic, Obridg, Site048, 1.0
Cgraci, Obridg, Site219, 1.0
Bepitr, Onival, Site005, 1.0
Sal9, Hleuca, Site324, 1.0
Sal27, Oglabr, Site071, 1.0
Mesole, Okriec, Site188, 1.0
Eacicu, Okriec, Site188, 1.0
Sal10, Ovesic, Site063, 1.0
Sgranu, Ohasta, Site046, 1.0
Sal23, Oretic, Site028, 1.0
Chalci, Ovimin, Site190, 1.0
Sal14, Elappo, Site214, 1.0
Aminim, Ovimin, Site190, 1.0
Sal17, Eboreo, Site203, 1.0
Sal18, Hleuco, Site149, 1.0
Chalci, Onival, Site107, 1.0
Chalci, Eboreo, Site024, 1.0
Sal5, Htuber, Site053, 1.0
Sal10, Oviril, Site289, 1.0
Sal3, Hischn, Site318, 1.0
Svesic, Emyrti, Site143, 1.0
Ichnin, Ofoeti, Site002, 1.0
Broman, Oaacut, Site250, 1.0
Svesic, Ovaria, Site192, 1.0
Sal11, Oproxi, Site011, 1.0
Sal5, Htuber, Site005, 1.0
Chalci, Elappo, Site047, 1.0
Bracin, Hangli, Site260, 1.0
Latole, Halien, Site349, 1.0
Etorym, Ovimin, Site111, 1.0
Sal9, Hpruss, Site268, 1.0
Chalci, Oobscu, Site192, 1.0
Pponta, Ohasta, Site071, 1.0
Svesic, Ovesic, Site036, 1.0
Sal16, Hnudip, Site071, 1.0
Sal9, Hpruss, Site318, 1.0
Sal27, Elanat, Site016, 1.0
Ccruxx, Otrian, Site039, 1.0
Sal25, Emucro, Site031, 1.0
Slappo, Oglauc, Site047, 1.0
Broman, Elappc, Site090, 1.0
Sal31, Hangli, Site009, 1.0
Chalci, Ovaria, Site255, 1.0
Bracin, Hacuti, Site285, 1.0
Celong, Hpruss, Site302, 1.0
Sal14, Elappo, Site015, 1.0
Sal3, Hischn, Site209, 1.0
Svesic, Ovaria, Site024, 1.0
Sal7, Egemmh, Site026, 1.0
Ccruxx, Ovaria, Site064, 1.0
Sal10, Ovesic, Site021, 1.0
Pponta, Olappl, Site046, 1.0
Bracin, Hpruss, Site263, 1.0
Pdolic, Oproxi, Site011, 1.0
Sal3, Onigri, Site004, 1.0
Esalic, Epurpu, Site041, 1.0
Sal34, Hoblit, Site186, 1.0
Etorym, Oadaph, Site093, 1.0
Pdolic, Ovimin, Site060, 1.0
Llappo, Elappc, Site091, 1.0
Eacicu, Oproxi, Site098, 1.0
Pdolic, Oherba, Site075, 1.0
Chalci, Ovimin, Site066, 1.0
Sal12, Oproxi, Site098, 1.0
Celong, Hleuca, Site233, 1.0
Svesic, Ovaria, Site002, 1.0
Peuura, Egemmh, Site081, 1.0
Svesic, Okriec, Site243, 1.0
Chalci, Omyrsi, Site146, 1.0
Pdolic, Ovesic, Site111, 1.0
Peuura, Emyrsi, Site027, 1.0
Adelog, Hspira, Site262, 1.0
Bobscu, Obrevi, Site194, 1.0
Sal11, Hoblit, Site134, 1.0
Sal16, Opustu, Site349, 1.0
Chalci, Odolic, Site086, 1.0
Broman, Omonti, Site002, 1.0
Pcynip, Eweiff, Site131, 1.0
Pdolic, Onigri, Site004, 1.0
Sal10, Ovesic, Site188, 1.0
Sal16, Hplicp, Site285, 1.0
Sal10, Oviril, Site027, 1.0
Chalci, Odolic, Site016, 1.0
Bbrevi, Oproxi, Site125, 1.0
Ccruxx, Obridg, Site001, 1.0
Sal3, Ovaria, Site002, 1.0
Esalic, Enigri, Site029, 1.0
Pdolic, Oarcti, Site074, 1.0
Cvitta, Oarcti, Site143, 1.0
Sal29, Onorve, Site207, 1.0
Sal49, Odolic, Site256, 1.0
Sal17, Hplicg, Site370, 1.0
Sal10, Hpurpu, Site300, 1.0
Tspthr, Okriec, Site243, 1.0
Chalci, Oadaph, Site012, 1.0
Sal31, Hangli, Site233, 1.0
Efront, Hplicg, Site353, 1.0
Chalci, Ovaria, Site021, 1.0
Sal8, Hplicg, Site107, 1.0
Sal9, Opedun, Site130, 1.0
Sal6, Oadaph, Site004, 1.0
Broman, Oherba, Site055, 1.0
Sal6, Hplicd, Site109, 1.0
Chalci, Ovesic, Site296, 1.0
Llugen, Oproxi, Site013, 1.0
Ccruxx, Oproxi, Site249, 1.0
Chalci, Olappo, Site015, 1.0
Pponta, Ehasta, Site051, 1.0
Sal18, Hanoma, Site264, 1.0
Ccruxx, Obridg, Site018, 1.0
Chalci, Ofoeti, Site027, 1.0
Bracin, Hangli, Site190, 1.0
Pdolic, Elappc, Site143, 1.0
Bkopel, Oproxi, Site190, 1.0
Peuura, Egemmh, Site028, 1.0
Svesic, Oviril, Site060, 1.0
Sal10, Epurpu, Site028, 1.0
Llugen, Otrian, Site153, 1.0
Sal18, Hanoma, Site328, 1.0
Svesic, Oglauc, Site046, 1.0
Sal3, Hischn, Site188, 1.0
Ccruxx, Oproxi, Site011, 1.0
Sal17, Eboreo, Site071, 1.0
Sal16, Hplicp, Site210, 1.0
Sal18, Hanoma, Site361, 1.0
Chalci, Onival, Site048, 1.0
Chalci, Ocolla, Site287, 1.0
Aacumi, Epurpu, Site109, 1.0
Pcynip, Ovaria, Site002, 1.0
Claevi, Oglauc, Site016, 1.0
Svesic, Oproxi, Site098, 1.0
Ccruxx, Oviril, Site290, 1.0
Celong, Hangli, Site006, 1.0
Bracin, Okriec, Site104, 1.0
Eacicu, Ovimin, Site007, 1.0
Ichnin, Opedun, Site196, 1.0
Etorym, Onival, Site238, 1.0
Pdolic, Ovaria, Site004, 1.0
Broman, Oherba, Site075, 1.0
Peuura, Eboreo, Site090, 1.0
Sal35, Eweiff, Site142, 1.0
Sal3, Ovaria, Site005, 1.0
Chalci, Oproxi, Site130, 1.0
Pdolic, Obella, Site060, 1.0
Pdolic, Elappc, Site078, 1.0
Eacicu, Onival, Site016, 1.0
Chalci, Onigri, Site236, 1.0
Sal18, Hanoma, Site267, 1.0
Sal34, Oproxi, Site186, 1.0
Sal17, Hplicg, Site356, 1.0
Sal12, Hoblit, Site115, 1.0
Ccruxx, Opedun, Site247, 1.0
Sal33, Ovaria, Site132, 1.0
Chalci, Hplicg, Site107, 1.0
Svesic, Ovesic, Site111, 1.0
Chalci, Obridg, Site005, 1.0
Broman, Omacul, Site068, 1.0
Chalci, Epurpu, Site111, 1.0
Chalci, Okriec, Site243, 1.0
Sal30, Emyrti, Site202, 1.0
Chalci, Ofoeti, Site020, 1.0
Celong, Hpruss, Site116, 1.0
Sal15, Omyrsi, Site146, 1.0
